# FSPS UV calibration for High-z SMBH Seeds plotting.
# Generated from python-fsps 0.4.7 with temporary SPS_HOME=/tmp/fsps-3.2 during implementation.
# FSPS setup: MIST isochrones, MILES stellar library, Chabrier IMF (imf_type=1), simple stellar population (sfh=0).
# Pure stellar continuum only: no dust attenuation, no dust emission, no nebular emission/continuum, no IGM absorption, no XRB emission.
# M1500_AB_per_Msun is rest-frame 1500 Angstrom absolute AB magnitude per initially formed solar mass, not per surviving stellar mass.
# feh is treated exactly as log10(Z/Zsun); z_ratio = 10**feh. No alpha-enhancement or solar-abundance correction is applied.
# age_grid: 80 points uniform in log10(age_gyr), min=1.0000000000e-04 Gyr, max=0.7643904854974003 Gyr = Redshift2CosmicAge(7.0).
# feh_grid: 81 points uniform from -2.5 to 0.5 dex, matching the native FSPS/MIST metallicity interval used here.
# FSPS native MIST log10(Z/Zsun) grid spans -2.5 to 0.5. Runtime values outside this interval should be clipped with explicit diagnostics.
# 1500 Angstrom luminosity obtained by linear interpolation between FSPS wavelength bins 1495 and 1505 Angstrom.
age_gyr,log10_age_gyr,feh,z_ratio,M1500_AB_per_Msun
2.4731309714e-04,-3.6067528838e+00,3.5000000000e-01,2.2387211386e+00,-8.7568224898e-01
2.4731309714e-04,-3.6067528838e+00,3.8750000000e-01,2.4406190680e+00,-8.8522037056e-01
2.4731309714e-04,-3.6067528838e+00,4.2500000000e-01,2.6607250598e+00,-8.9467542954e-01
2.4731309714e-04,-3.6067528838e+00,4.6250000000e-01,2.9006811987e+00,-9.0404886013e-01
2.4731309714e-04,-3.6067528838e+00,5.0000000000e-01,3.1622776602e+00,-9.1334205973e-01
2.7695104345e-04,-3.5575969943e+00,-2.5000000000e+00,3.1622776602e-03,-5.1885059663e-01
2.7695104345e-04,-3.5575969943e+00,-2.4625000000e+00,3.4474660657e-03,-5.1316149876e-01
2.7695104345e-04,-3.5575969943e+00,-2.4250000000e+00,3.7583740429e-03,-5.0744243333e-01
2.7695104345e-04,-3.5575969943e+00,-2.3875000000e+00,4.0973210981e-03,-5.0169308339e-01
2.7695104345e-04,-3.5575969943e+00,-2.3500000000e+00,4.4668359215e-03,-4.9591312650e-01
2.7695104345e-04,-3.5575969943e+00,-2.3125000000e+00,4.8696752517e-03,-4.9010223504e-01
2.7695104345e-04,-3.5575969943e+00,-2.2750000000e+00,5.3088444423e-03,-4.8426007610e-01
2.7695104345e-04,-3.5575969943e+00,-2.2375000000e+00,5.7876198835e-03,-4.7838631138e-01
2.7695104345e-04,-3.5575969943e+00,-2.2000000000e+00,6.3095734448e-03,-4.7248059703e-01
2.7695104345e-04,-3.5575969943e+00,-2.1625000000e+00,6.8785991231e-03,-4.6654258358e-01
2.7695104345e-04,-3.5575969943e+00,-2.1250000000e+00,7.4989420933e-03,-4.6057191580e-01
2.7695104345e-04,-3.5575969943e+00,-2.0875000000e+00,8.1752303794e-03,-4.5456823256e-01
2.7695104345e-04,-3.5575969943e+00,-2.0500000000e+00,8.9125093813e-03,-4.4853116668e-01
2.7695104345e-04,-3.5575969943e+00,-2.0125000000e+00,9.7162795158e-03,-4.4246034487e-01
2.7695104345e-04,-3.5575969943e+00,-1.9750000000e+00,1.0592537252e-02,-4.4125985766e-01
2.7695104345e-04,-3.5575969943e+00,-1.9375000000e+00,1.1547819847e-02,-4.4250469825e-01
2.7695104345e-04,-3.5575969943e+00,-1.9000000000e+00,1.2589254118e-02,-4.4374811322e-01
2.7695104345e-04,-3.5575969943e+00,-1.8625000000e+00,1.3724609610e-02,-4.4499010583e-01
2.7695104345e-04,-3.5575969943e+00,-1.8250000000e+00,1.4962356561e-02,-4.4623067932e-01
2.7695104345e-04,-3.5575969943e+00,-1.7875000000e+00,1.6311729092e-02,-4.4746983693e-01
2.7695104345e-04,-3.5575969943e+00,-1.7500000000e+00,1.7782794100e-02,-4.4870758190e-01
2.7695104345e-04,-3.5575969943e+00,-1.7125000000e+00,1.9386526360e-02,-4.7676080527e-01
2.7695104345e-04,-3.5575969943e+00,-1.6750000000e+00,2.1134890398e-02,-5.0410741143e-01
2.7695104345e-04,-3.5575969943e+00,-1.6375000000e+00,2.3040929761e-02,-5.3078212285e-01
2.7695104345e-04,-3.5575969943e+00,-1.6000000000e+00,2.5118864315e-02,-5.5681716568e-01
2.7695104345e-04,-3.5575969943e+00,-1.5625000000e+00,2.7384196343e-02,-5.8224250176e-01
2.7695104345e-04,-3.5575969943e+00,-1.5250000000e+00,2.9853826189e-02,-6.0708603592e-01
2.7695104345e-04,-3.5575969943e+00,-1.4875000000e+00,3.2546178350e-02,-6.2117767479e-01
2.7695104345e-04,-3.5575969943e+00,-1.4500000000e+00,3.5481338923e-02,-6.1467049069e-01
2.7695104345e-04,-3.5575969943e+00,-1.4125000000e+00,3.8681205463e-02,-6.0812407157e-01
2.7695104345e-04,-3.5575969943e+00,-1.3750000000e+00,4.2169650343e-02,-6.0153794141e-01
2.7695104345e-04,-3.5575969943e+00,-1.3375000000e+00,4.5972698853e-02,-5.9491161551e-01
2.7695104345e-04,-3.5575969943e+00,-1.3000000000e+00,5.0118723363e-02,-5.8824460021e-01
2.7695104345e-04,-3.5575969943e+00,-1.2625000000e+00,5.4638654988e-02,-5.8153639271e-01
2.7695104345e-04,-3.5575969943e+00,-1.2250000000e+00,5.9566214353e-02,-5.7099273184e-01
2.7695104345e-04,-3.5575969943e+00,-1.1875000000e+00,6.4938163158e-02,-5.5842505955e-01
2.7695104345e-04,-3.5575969943e+00,-1.1500000000e+00,7.0794578438e-02,-5.4571020797e-01
2.7695104345e-04,-3.5575969943e+00,-1.1125000000e+00,7.7179151559e-02,-5.3284468898e-01
2.7695104345e-04,-3.5575969943e+00,-1.0750000000e+00,8.4139514165e-02,-5.1982488899e-01
2.7695104345e-04,-3.5575969943e+00,-1.0375000000e+00,9.1727593539e-02,-5.0664706282e-01
2.7695104345e-04,-3.5575969943e+00,-1.0000000000e+00,1.0000000000e-01,-4.9330732725e-01
2.7695104345e-04,-3.5575969943e+00,-9.6250000000e-01,1.0901844924e-01,-5.1755606727e-01
2.7695104345e-04,-3.5575969943e+00,-9.2500000000e-01,1.1885022274e-01,-5.4127505078e-01
2.7695104345e-04,-3.5575969943e+00,-8.8750000000e-01,1.2956866975e-01,-5.6448692809e-01
2.7695104345e-04,-3.5575969943e+00,-8.5000000000e-01,1.4125375446e-01,-5.8721292971e-01
2.7695104345e-04,-3.5575969943e+00,-8.1250000000e-01,1.5399265261e-01,-6.0947298017e-01
2.7695104345e-04,-3.5575969943e+00,-7.7500000000e-01,1.6788040181e-01,-6.3128580303e-01
2.7695104345e-04,-3.5575969943e+00,-7.3750000000e-01,1.8302061063e-01,-6.4361736032e-01
2.7695104345e-04,-3.5575969943e+00,-7.0000000000e-01,1.9952623150e-01,-6.3768398022e-01
2.7695104345e-04,-3.5575969943e+00,-6.6250000000e-01,2.1752040340e-01,-6.3171799687e-01
2.7695104345e-04,-3.5575969943e+00,-6.2500000000e-01,2.3713737057e-01,-6.2571904998e-01
2.7695104345e-04,-3.5575969943e+00,-5.8750000000e-01,2.5852348396e-01,-6.1968677326e-01
2.7695104345e-04,-3.5575969943e+00,-5.5000000000e-01,2.8183829313e-01,-6.1362079429e-01
2.7695104345e-04,-3.5575969943e+00,-5.1250000000e-01,3.0725573653e-01,-6.0752073436e-01
2.7695104345e-04,-3.5575969943e+00,-4.7500000000e-01,3.3496543916e-01,-6.1865625240e-01
2.7695104345e-04,-3.5575969943e+00,-4.3750000000e-01,3.6517412725e-01,-6.3812595710e-01
2.7695104345e-04,-3.5575969943e+00,-4.0000000000e-01,3.9810717055e-01,-6.5725266761e-01
2.7695104345e-04,-3.5575969943e+00,-3.6250000000e-01,4.3401026364e-01,-6.7604825994e-01
2.7695104345e-04,-3.5575969943e+00,-3.2500000000e-01,4.7315125896e-01,-6.9452400379e-01
2.7695104345e-04,-3.5575969943e+00,-2.8750000000e-01,5.1582216507e-01,-7.1269060313e-01
2.7695104345e-04,-3.5575969943e+00,-2.5000000000e-01,5.6234132519e-01,-7.3055823340e-01
2.7695104345e-04,-3.5575969943e+00,-2.1250000000e-01,6.1305579215e-01,-7.3231980231e-01
2.7695104345e-04,-3.5575969943e+00,-1.7500000000e-01,6.6834391757e-01,-7.3407851657e-01
2.7695104345e-04,-3.5575969943e+00,-1.3750000000e-01,7.2861817451e-01,-7.3583438661e-01
2.7695104345e-04,-3.5575969943e+00,-1.0000000000e-01,7.9432823472e-01,-7.3758742162e-01
2.7695104345e-04,-3.5575969943e+00,-6.2500000000e-02,8.6596432336e-01,-7.3933763072e-01
2.7695104345e-04,-3.5575969943e+00,-2.5000000000e-02,9.4406087629e-01,-7.4108502302e-01
2.7695104345e-04,-3.5575969943e+00,1.2500000000e-02,1.0292005272e+00,-7.4593777605e-01
2.7695104345e-04,-3.5575969943e+00,5.0000000000e-02,1.1220184543e+00,-7.5693130474e-01
2.7695104345e-04,-3.5575969943e+00,8.7500000000e-02,1.2232071190e+00,-7.6781463428e-01
2.7695104345e-04,-3.5575969943e+00,1.2500000000e-01,1.3335214322e+00,-7.7858995204e-01
2.7695104345e-04,-3.5575969943e+00,1.6250000000e-01,1.4537843856e+00,-7.8925938089e-01
2.7695104345e-04,-3.5575969943e+00,2.0000000000e-01,1.5848931925e+00,-7.9982498173e-01
2.7695104345e-04,-3.5575969943e+00,2.3750000000e-01,1.7278259805e+00,-8.1028875588e-01
2.7695104345e-04,-3.5575969943e+00,2.7500000000e-01,1.8836490895e+00,-8.2237337634e-01
2.7695104345e-04,-3.5575969943e+00,3.1250000000e-01,2.0535250265e+00,-8.3517490931e-01
2.7695104345e-04,-3.5575969943e+00,3.5000000000e-01,2.2387211386e+00,-8.4782726116e-01
2.7695104345e-04,-3.5575969943e+00,3.8750000000e-01,2.4406190680e+00,-8.6033386879e-01
2.7695104345e-04,-3.5575969943e+00,4.2500000000e-01,2.6607250598e+00,-8.7269805170e-01
2.7695104345e-04,-3.5575969943e+00,4.6250000000e-01,2.9006811987e+00,-8.8492301725e-01
2.7695104345e-04,-3.5575969943e+00,5.0000000000e-01,3.1622776602e+00,-8.9701186567e-01
3.1014079462e-04,-3.5084411047e+00,-2.5000000000e+00,3.1622776602e-03,-4.0704397070e-01
3.1014079462e-04,-3.5084411047e+00,-2.4625000000e+00,3.4474660657e-03,-4.0955087953e-01
3.1014079462e-04,-3.5084411047e+00,-2.4250000000e+00,3.7583740429e-03,-4.1205201355e-01
3.1014079462e-04,-3.5084411047e+00,-2.3875000000e+00,4.0973210981e-03,-4.1454739913e-01
3.1014079462e-04,-3.5084411047e+00,-2.3500000000e+00,4.4668359215e-03,-4.1703706263e-01
3.1014079462e-04,-3.5084411047e+00,-2.3125000000e+00,4.8696752517e-03,-4.1952103023e-01
3.1014079462e-04,-3.5084411047e+00,-2.2750000000e+00,5.3088444423e-03,-4.2199932792e-01
3.1014079462e-04,-3.5084411047e+00,-2.2375000000e+00,5.7876198835e-03,-4.2447198155e-01
3.1014079462e-04,-3.5084411047e+00,-2.2000000000e+00,6.3095734448e-03,-4.2693901675e-01
3.1014079462e-04,-3.5084411047e+00,-2.1625000000e+00,6.8785991231e-03,-4.2940045900e-01
3.1014079462e-04,-3.5084411047e+00,-2.1250000000e+00,7.4989420933e-03,-4.3185633360e-01
3.1014079462e-04,-3.5084411047e+00,-2.0875000000e+00,8.1752303794e-03,-4.3430666569e-01
3.1014079462e-04,-3.5084411047e+00,-2.0500000000e+00,8.9125093813e-03,-4.3675148022e-01
3.1014079462e-04,-3.5084411047e+00,-2.0125000000e+00,9.7162795158e-03,-4.3919080199e-01
3.1014079462e-04,-3.5084411047e+00,-1.9750000000e+00,1.0592537252e-02,-4.4116183490e-01
3.1014079462e-04,-3.5084411047e+00,-1.9375000000e+00,1.1547819847e-02,-4.4289823080e-01
3.1014079462e-04,-3.5084411047e+00,-1.9000000000e+00,1.2589254118e-02,-4.4463185415e-01
3.1014079462e-04,-3.5084411047e+00,-1.8625000000e+00,1.3724609610e-02,-4.4636271378e-01
3.1014079462e-04,-3.5084411047e+00,-1.8250000000e+00,1.4962356561e-02,-4.4809081851e-01
3.1014079462e-04,-3.5084411047e+00,-1.7875000000e+00,1.6311729092e-02,-4.4981617708e-01
3.1014079462e-04,-3.5084411047e+00,-1.7500000000e+00,1.7782794100e-02,-4.5153879821e-01
3.1014079462e-04,-3.5084411047e+00,-1.7125000000e+00,1.9386526360e-02,-4.8063344120e-01
3.1014079462e-04,-3.5084411047e+00,-1.6750000000e+00,2.1134890398e-02,-5.0896873663e-01
3.1014079462e-04,-3.5084411047e+00,-1.6375000000e+00,2.3040929761e-02,-5.3658331329e-01
3.1014079462e-04,-3.5084411047e+00,-1.6000000000e+00,2.5118864315e-02,-5.6351292708e-01
3.1014079462e-04,-3.5084411047e+00,-1.5625000000e+00,2.7384196343e-02,-5.8979073735e-01
3.1014079462e-04,-3.5084411047e+00,-1.5250000000e+00,2.9853826189e-02,-6.1544755234e-01
3.1014079462e-04,-3.5084411047e+00,-1.4875000000e+00,3.2546178350e-02,-6.3283355744e-01
3.1014079462e-04,-3.5084411047e+00,-1.4500000000e+00,3.5481338923e-02,-6.3466813508e-01
3.1014079462e-04,-3.5084411047e+00,-1.4125000000e+00,3.8681205463e-02,-6.3649961805e-01
3.1014079462e-04,-3.5084411047e+00,-1.3750000000e+00,4.2169650343e-02,-6.3832801677e-01
3.1014079462e-04,-3.5084411047e+00,-1.3375000000e+00,4.5972698853e-02,-6.4015334160e-01
3.1014079462e-04,-3.5084411047e+00,-1.3000000000e+00,5.0118723363e-02,-6.4197560288e-01
3.1014079462e-04,-3.5084411047e+00,-1.2625000000e+00,5.4638654988e-02,-6.4379481086e-01
3.1014079462e-04,-3.5084411047e+00,-1.2250000000e+00,5.9566214353e-02,-6.2996321164e-01
3.1014079462e-04,-3.5084411047e+00,-1.1875000000e+00,6.4938163158e-02,-6.0794075514e-01
3.1014079462e-04,-3.5084411047e+00,-1.1500000000e+00,7.0794578438e-02,-5.8546234335e-01
3.1014079462e-04,-3.5084411047e+00,-1.1125000000e+00,7.7179151559e-02,-5.6250869610e-01
3.1014079462e-04,-3.5084411047e+00,-1.0750000000e+00,8.4139514165e-02,-5.3905928383e-01
3.1014079462e-04,-3.5084411047e+00,-1.0375000000e+00,9.1727593539e-02,-5.1509221733e-01
3.1014079462e-04,-3.5084411047e+00,-1.0000000000e+00,1.0000000000e-01,-4.9058412486e-01
3.1014079462e-04,-3.5084411047e+00,-9.6250000000e-01,1.0901844924e-01,-4.9612186329e-01
3.1014079462e-04,-3.5084411047e+00,-9.2500000000e-01,1.1885022274e-01,-5.0163150231e-01
3.1014079462e-04,-3.5084411047e+00,-8.8750000000e-01,1.2956866975e-01,-5.0711332342e-01
3.1014079462e-04,-3.5084411047e+00,-8.5000000000e-01,1.4125375446e-01,-5.1256760611e-01
3.1014079462e-04,-3.5084411047e+00,-8.1250000000e-01,1.5399265261e-01,-5.1799462567e-01
3.1014079462e-04,-3.5084411047e+00,-7.7500000000e-01,1.6788040181e-01,-5.2339465330e-01
3.1014079462e-04,-3.5084411047e+00,-7.3750000000e-01,1.8302061063e-01,-5.3522995645e-01
3.1014079462e-04,-3.5084411047e+00,-7.0000000000e-01,1.9952623150e-01,-5.5961080408e-01
3.1014079462e-04,-3.5084411047e+00,-6.6250000000e-01,2.1752040340e-01,-5.8345616797e-01
3.1014079462e-04,-3.5084411047e+00,-6.2500000000e-01,2.3713737057e-01,-6.0678906547e-01
3.1014079462e-04,-3.5084411047e+00,-5.8750000000e-01,2.5852348396e-01,-6.2963106102e-01
3.1014079462e-04,-3.5084411047e+00,-5.5000000000e-01,2.8183829313e-01,-6.5200238592e-01
3.1014079462e-04,-3.5084411047e+00,-5.1250000000e-01,3.0725573653e-01,-6.7392204600e-01
3.1014079462e-04,-3.5084411047e+00,-4.7500000000e-01,3.3496543916e-01,-6.7507331310e-01
3.1014079462e-04,-3.5084411047e+00,-4.3750000000e-01,3.6517412725e-01,-6.6592240035e-01
3.1014079462e-04,-3.5084411047e+00,-4.0000000000e-01,3.9810717055e-01,-6.5669370490e-01
3.1014079462e-04,-3.5084411047e+00,-3.6250000000e-01,4.3401026364e-01,-6.4738589311e-01
3.1014079462e-04,-3.5084411047e+00,-3.2500000000e-01,4.7315125896e-01,-6.3799759672e-01
3.1014079462e-04,-3.5084411047e+00,-2.8750000000e-01,5.1582216507e-01,-6.2852741169e-01
3.1014079462e-04,-3.5084411047e+00,-2.5000000000e-01,5.6234132519e-01,-6.1897389691e-01
3.1014079462e-04,-3.5084411047e+00,-2.1250000000e-01,6.1305579215e-01,-6.4650699389e-01
3.1014079462e-04,-3.5084411047e+00,-1.7500000000e-01,6.6834391757e-01,-6.7335911720e-01
3.1014079462e-04,-3.5084411047e+00,-1.3750000000e-01,7.2861817451e-01,-6.9956313778e-01
3.1014079462e-04,-3.5084411047e+00,-1.0000000000e-01,7.9432823472e-01,-7.2514960496e-01
3.1014079462e-04,-3.5084411047e+00,-6.2500000000e-02,8.6596432336e-01,-7.5014695771e-01
3.1014079462e-04,-3.5084411047e+00,-2.5000000000e-02,9.4406087629e-01,-7.7458171468e-01
3.1014079462e-04,-3.5084411047e+00,1.2500000000e-02,1.0292005272e+00,-7.9305307639e-01
3.1014079462e-04,-3.5084411047e+00,5.0000000000e-02,1.1220184543e+00,-8.0046455225e-01
3.1014079462e-04,-3.5084411047e+00,8.7500000000e-02,1.2232071190e+00,-8.0782577855e-01
3.1014079462e-04,-3.5084411047e+00,1.2500000000e-01,1.3335214322e+00,-8.1513743209e-01
3.1014079462e-04,-3.5084411047e+00,1.6250000000e-01,1.4537843856e+00,-8.2240017609e-01
3.1014079462e-04,-3.5084411047e+00,2.0000000000e-01,1.5848931925e+00,-8.2961466052e-01
3.1014079462e-04,-3.5084411047e+00,2.3750000000e-01,1.7278259805e+00,-8.3678152253e-01
3.1014079462e-04,-3.5084411047e+00,2.7500000000e-01,1.8836490895e+00,-8.4582141253e-01
3.1014079462e-04,-3.5084411047e+00,3.1250000000e-01,2.0535250265e+00,-8.5573751799e-01
3.1014079462e-04,-3.5084411047e+00,3.5000000000e-01,2.2387211386e+00,-8.6556387799e-01
3.1014079462e-04,-3.5084411047e+00,3.8750000000e-01,2.4406190680e+00,-8.7530210245e-01
3.1014079462e-04,-3.5084411047e+00,4.2500000000e-01,2.6607250598e+00,-8.8495375835e-01
3.1014079462e-04,-3.5084411047e+00,4.6250000000e-01,2.9006811987e+00,-8.9452037125e-01
3.1014079462e-04,-3.5084411047e+00,5.0000000000e-01,3.1622776602e+00,-9.0400342675e-01
3.4730799816e-04,-3.4592852152e+00,-2.5000000000e+00,3.1622776602e-03,-4.8484673217e-01
3.4730799816e-04,-3.4592852152e+00,-2.4625000000e+00,3.4474660657e-03,-4.8744481860e-01
3.4730799816e-04,-3.4592852152e+00,-2.4250000000e+00,3.7583740429e-03,-4.9003670302e-01
3.4730799816e-04,-3.4592852152e+00,-2.3875000000e+00,4.0973210981e-03,-4.9262241480e-01
3.4730799816e-04,-3.4592852152e+00,-2.3500000000e+00,4.4668359215e-03,-4.9520198326e-01
3.4730799816e-04,-3.4592852152e+00,-2.3125000000e+00,4.8696752517e-03,-4.9777543753e-01
3.4730799816e-04,-3.4592852152e+00,-2.2750000000e+00,5.3088444423e-03,-5.0034280651e-01
3.4730799816e-04,-3.4592852152e+00,-2.2375000000e+00,5.7876198835e-03,-5.0290411892e-01
3.4730799816e-04,-3.4592852152e+00,-2.2000000000e+00,6.3095734448e-03,-5.0545940327e-01
3.4730799816e-04,-3.4592852152e+00,-2.1625000000e+00,6.8785991231e-03,-5.0800868787e-01
3.4730799816e-04,-3.4592852152e+00,-2.1250000000e+00,7.4989420933e-03,-5.1055200082e-01
3.4730799816e-04,-3.4592852152e+00,-2.0875000000e+00,8.1752303794e-03,-5.1308937004e-01
3.4730799816e-04,-3.4592852152e+00,-2.0500000000e+00,8.9125093813e-03,-5.1562082324e-01
3.4730799816e-04,-3.4592852152e+00,-2.0125000000e+00,9.7162795158e-03,-5.1814638795e-01
3.4730799816e-04,-3.4592852152e+00,-1.9750000000e+00,1.0592537252e-02,-5.2741134522e-01
3.4730799816e-04,-3.4592852152e+00,-1.9375000000e+00,1.1547819847e-02,-5.3992664740e-01
3.4730799816e-04,-3.4592852152e+00,-1.9000000000e+00,1.2589254118e-02,-5.5229932790e-01
3.4730799816e-04,-3.4592852152e+00,-1.8625000000e+00,1.3724609610e-02,-5.6453260069e-01
3.4730799816e-04,-3.4592852152e+00,-1.8250000000e+00,1.4962356561e-02,-5.7662957232e-01
3.4730799816e-04,-3.4592852152e+00,-1.7875000000e+00,1.6311729092e-02,-5.8859324665e-01
3.4730799816e-04,-3.4592852152e+00,-1.7500000000e+00,1.7782794100e-02,-6.0042652931e-01
3.4730799816e-04,-3.4592852152e+00,-1.7125000000e+00,1.9386526360e-02,-6.0742552185e-01
3.4730799816e-04,-3.4592852152e+00,-1.6750000000e+00,2.1134890398e-02,-6.1437968518e-01
3.4730799816e-04,-3.4592852152e+00,-1.6375000000e+00,2.3040929761e-02,-6.2128959028e-01
3.4730799816e-04,-3.4592852152e+00,-1.6000000000e+00,2.5118864315e-02,-6.2815579692e-01
3.4730799816e-04,-3.4592852152e+00,-1.5625000000e+00,2.7384196343e-02,-6.3497885433e-01
3.4730799816e-04,-3.4592852152e+00,-1.5250000000e+00,2.9853826189e-02,-6.4175930145e-01
3.4730799816e-04,-3.4592852152e+00,-1.4875000000e+00,3.2546178350e-02,-6.4221440943e-01
3.4730799816e-04,-3.4592852152e+00,-1.4500000000e+00,3.5481338923e-02,-6.2999799935e-01
3.4730799816e-04,-3.4592852152e+00,-1.4125000000e+00,3.8681205463e-02,-6.1764256781e-01
3.4730799816e-04,-3.4592852152e+00,-1.3750000000e+00,4.2169650343e-02,-6.0514491426e-01
3.4730799816e-04,-3.4592852152e+00,-1.3375000000e+00,4.5972698853e-02,-5.9250172633e-01
3.4730799816e-04,-3.4592852152e+00,-1.3000000000e+00,5.0118723363e-02,-5.7970957456e-01
3.4730799816e-04,-3.4592852152e+00,-1.2625000000e+00,5.4638654988e-02,-5.6676490684e-01
3.4730799816e-04,-3.4592852152e+00,-1.2250000000e+00,5.9566214353e-02,-5.5570723809e-01
3.4730799816e-04,-3.4592852152e+00,-1.1875000000e+00,6.4938163158e-02,-5.4556649684e-01
3.4730799816e-04,-3.4592852152e+00,-1.1500000000e+00,7.0794578438e-02,-5.3533014772e-01
3.4730799816e-04,-3.4592852152e+00,-1.1125000000e+00,7.7179151559e-02,-5.2499637075e-01
3.4730799816e-04,-3.4592852152e+00,-1.0750000000e+00,8.4139514165e-02,-5.1456329350e-01
3.4730799816e-04,-3.4592852152e+00,-1.0375000000e+00,9.1727593539e-02,-5.0402898902e-01
3.4730799816e-04,-3.4592852152e+00,-1.0000000000e+00,1.0000000000e-01,-4.9339147373e-01
3.4730799816e-04,-3.4592852152e+00,-9.6250000000e-01,1.0901844924e-01,-5.1732688167e-01
3.4730799816e-04,-3.4592852152e+00,-9.2500000000e-01,1.1885022274e-01,-5.4074598987e-01
3.4730799816e-04,-3.4592852152e+00,-8.8750000000e-01,1.2956866975e-01,-5.6367060014e-01
3.4730799816e-04,-3.4592852152e+00,-8.5000000000e-01,1.4125375446e-01,-5.8612116418e-01
3.4730799816e-04,-3.4592852152e+00,-8.1250000000e-01,1.5399265261e-01,-6.0811689057e-01
3.4730799816e-04,-3.4592852152e+00,-7.7500000000e-01,1.6788040181e-01,-6.2967584353e-01
3.4730799816e-04,-3.4592852152e+00,-7.3750000000e-01,1.8302061063e-01,-6.3979332998e-01
3.4730799816e-04,-3.4592852152e+00,-7.0000000000e-01,1.9952623150e-01,-6.2764038326e-01
3.4730799816e-04,-3.4592852152e+00,-6.6250000000e-01,2.1752040340e-01,-6.1534986390e-01
3.4730799816e-04,-3.4592852152e+00,-6.2500000000e-01,2.3713737057e-01,-6.0291862152e-01
3.4730799816e-04,-3.4592852152e+00,-5.8750000000e-01,2.5852348396e-01,-5.9034339629e-01
3.4730799816e-04,-3.4592852152e+00,-5.5000000000e-01,2.8183829313e-01,-5.7762081376e-01
3.4730799816e-04,-3.4592852152e+00,-5.1250000000e-01,3.0725573653e-01,-5.6474737946e-01
3.4730799816e-04,-3.4592852152e+00,-4.7500000000e-01,3.3496543916e-01,-5.7522963850e-01
3.4730799816e-04,-3.4592852152e+00,-4.3750000000e-01,3.6517412725e-01,-5.9706906089e-01
3.4730799816e-04,-3.4592852152e+00,-4.0000000000e-01,3.9810717055e-01,-6.1847783473e-01
3.4730799816e-04,-3.4592852152e+00,-3.6250000000e-01,4.3401026364e-01,-6.3947261593e-01
3.4730799816e-04,-3.4592852152e+00,-3.2500000000e-01,4.7315125896e-01,-6.6006911240e-01
3.4730799816e-04,-3.4592852152e+00,-2.8750000000e-01,5.1582216507e-01,-6.8028215467e-01
3.4730799816e-04,-3.4592852152e+00,-2.5000000000e-01,5.6234132519e-01,-7.0012576005e-01
3.4730799816e-04,-3.4592852152e+00,-2.1250000000e-01,6.1305579215e-01,-7.0759906043e-01
3.4730799816e-04,-3.4592852152e+00,-1.7500000000e-01,6.6834391757e-01,-7.1502127141e-01
3.4730799816e-04,-3.4592852152e+00,-1.3750000000e-01,7.2861817451e-01,-7.2239308765e-01
3.4730799816e-04,-3.4592852152e+00,-1.0000000000e-01,7.9432823472e-01,-7.2971518888e-01
3.4730799816e-04,-3.4592852152e+00,-6.2500000000e-02,8.6596432336e-01,-7.3698824115e-01
3.4730799816e-04,-3.4592852152e+00,-2.5000000000e-02,9.4406087629e-01,-7.4421289724e-01
3.4730799816e-04,-3.4592852152e+00,1.2500000000e-02,1.0292005272e+00,-7.5568349608e-01
3.4730799816e-04,-3.4592852152e+00,5.0000000000e-02,1.1220184543e+00,-7.7548253301e-01
3.4730799816e-04,-3.4592852152e+00,8.7500000000e-02,1.2232071190e+00,-7.9492697940e-01
3.4730799816e-04,-3.4592852152e+00,1.2500000000e-01,1.3335214322e+00,-8.1402931316e-01
3.4730799816e-04,-3.4592852152e+00,1.6250000000e-01,1.4537843856e+00,-8.3280136496e-01
3.4730799816e-04,-3.4592852152e+00,2.0000000000e-01,1.5848931925e+00,-8.5125436219e-01
3.4730799816e-04,-3.4592852152e+00,2.3750000000e-01,1.7278259805e+00,-8.6939896930e-01
3.4730799816e-04,-3.4592852152e+00,2.7500000000e-01,1.8836490895e+00,-8.8116245179e-01
3.4730799816e-04,-3.4592852152e+00,3.1250000000e-01,2.0535250265e+00,-8.8977818910e-01
3.4730799816e-04,-3.4592852152e+00,3.5000000000e-01,2.2387211386e+00,-8.9832609511e-01
3.4730799816e-04,-3.4592852152e+00,3.8750000000e-01,2.4406190680e+00,-9.0680722955e-01
3.4730799816e-04,-3.4592852152e+00,4.2500000000e-01,2.6607250598e+00,-9.1522262751e-01
3.4730799816e-04,-3.4592852152e+00,4.6250000000e-01,2.9006811987e+00,-9.2357330019e-01
3.4730799816e-04,-3.4592852152e+00,5.0000000000e-01,3.1622776602e+00,-9.3186023563e-01
3.8892931107e-04,-3.4101293257e+00,-2.5000000000e+00,3.1622776602e-03,-5.2863903459e-01
3.8892931107e-04,-3.4101293257e+00,-2.4625000000e+00,3.4474660657e-03,-5.3108234745e-01
3.8892931107e-04,-3.4101293257e+00,-2.4250000000e+00,3.7583740429e-03,-5.3352017446e-01
3.8892931107e-04,-3.4101293257e+00,-2.3875000000e+00,4.0973210981e-03,-5.3595254003e-01
3.8892931107e-04,-3.4101293257e+00,-2.3500000000e+00,4.4668359215e-03,-5.3837946856e-01
3.8892931107e-04,-3.4101293257e+00,-2.3125000000e+00,4.8696752517e-03,-5.4080098432e-01
